B21004_007E,B21004_005E,B21004_006E,B21004_004E,B21004_002E,B21004_001E,B21005_033E,B21005_030E,B21005_031E,B21005_032E,B21005_026E,B21005_027E,B21005_028E,B21005_029E,B21005_021E,B21005_022E,B21005_023E,B21005_024E,B21005_025E,B21005_020E,B21005_018E,B21005_019E,B21005_014E,B21005_015E,B21005_016E,B21005_017E,B21005_010E,B21005_011E,B21005_012E,B21005_013E,B21005_006E,B21005_007E,B21005_008E,B21005_009E,B21005_002E,B21005_003E,B21005_004E,B21005_005E,B21005_001E,B21001_032E,B21001_031E,B21001_039E,B21001_038E,B21001_037E,B21001_034E,B21001_033E,B21001_036E,B21001_035E,B21001_014E,B21001_016E,B21001_015E,B21001_010E,B21001_019E,B21001_018E,B21001_026E,B21001_025E,B21001_029E,B21001_022E,B21001_021E,B21001_002E,B21001_001E,B21001_004E,B21001_007E,B21001_006E,B21001_009E,B21100_002E,B21100_001E,B21100_008E,B21100_007E,B21100_006E,B21100_004E,B21100_005E,B21100_003E,B21002_011E,B21002_016E,B21002_013E,B21002_012E,B21002_009E,B21002_003E,B21002_004E,B21002_008E,B21002_007E,B21002_006E,B21002_005E,B21003_004E,B21003_007E,B21003_009E,B21003_008E,B21003_010E,B21003_003E,B21003_001E,district,year,B21004_003E,B21005_034E,B21001_030E,B21001_013E,B21001_017E,B21001_011E,B21001_020E,B21001_027E,B21001_028E,B21001_024E,B21001_008E,B21100_009E,B21002_010E,B21002_014E,B21002_001E,B21003_006E,B21003_011E,B21003_002E,B21001_012E,B21001_023E,B21001_005E,B21001_003E,B21002_015E,B21002_002E,B21003_005E
1208.2589910250558,1068.9471401943636,713.3439588160385,1314.8435664995698,1448.8400480998303,861.835180220504,1294.9172313029308,1093.9370018708462,889.0723710373715,845.0067244890339,1528.1473413650635,768.4221209986925,874.3767777745969,1364.2702584688109,644.0066983536893,972.4006935873855,1160.596295712205,991.9192908836415,1001.3487805853792,973.2576096972377,996.8751603042444,1513.6928128762415,,1432.6667579451162,,1447.808370545989,1032.550849574963,478.78159573569224,918.9614675884095,1406.628758909111,443.68130316304945,967.8397408920015,1394.9893583948565,732.7051462489885,961.2818580147549,1160.9878048377968,513.5020113364416,1225.6775025366055,818.3982677784318,,,1233.230367404765,1173.0526213312019,960.2142115795565,503.7737154049551,,,,,1252.7202669465098,725.1210071857223,900.7800891754803,678.9690938240816,914.9417934661767,1653.3754404068839,1220.4209863960848,,835.4301867732596,,1336.835299062518,884.9801451860227,,1395.6736392027287,972.9316480063878,,1505.8351185709967,1557.8620546611319,675.5481373382299,878.8109399563878,,918.4457262929449,1172.4886015405298,1038.6846313356355,1428.2446885750617,,786.2483304877604,,1291.6952997102278,569.5405217086889,,1251.3297954973914,1092.7928854288257,1252.0186446586822,,,1382.538750292168,,1100.886824420915,,874.0936489142778,1069.1216537102612,WA-1,2013,919.6703143204209,706.5159018445279,162.42245451301497,915.9631153176026,1018.1784068022529,1123.2107800645758,481.28430481844487,1357.3285576162054,626.4360777154396,1022.1436323678719,914.3613814291487,1529.773914312403,470.38162487549386,1266.2120734186783,1214.9170088550325,1299.33446208031,1049.794123605227,1066.5554901282735,,,,,,,
807.9251272180546,1217.728198244985,879.4385627787531,990.8414652656347,942.5233503864905,1101.3367438632924,766.7979691494172,770.8237545541149,1613.0491643669643,1278.9456764398885,875.4337777741348,1331.9321572272365,768.7423317588,444.968961169579,1059.117442410548,540.9823372383106,588.4848356349954,1212.2834841549823,679.5026576373672,1367.288955114468,1389.8194970843942,746.6971250813575,,897.4147753304248,,1506.697965667188,714.9491034155652,1384.174587473779,670.7654153574766,1154.4833490025294,886.400703583005,961.9571749267727,1225.9043223840315,784.8862488569874,998.6415004257985,1450.4411015242267,1530.1772784072316,586.6227272574286,1476.1168707178686,,,648.4626263735224,1297.8513347390578,1706.7838190965588,873.1281935395461,,,,,812.9283751278415,1135.3241498109317,1092.168812689147,1899.0871127555583,540.697126353838,1134.9565707677318,1102.501364515226,,874.3950638459423,,1068.7893335343615,731.032877216268,,705.5080544789431,1138.3028781992266,,1062.4008460667374,1028.1553888151057,1136.10667396525,407.3779546136454,,886.0058399895743,1175.4478882880915,421.1621155608242,834.746018079631,,704.5343500812244,,1354.9043828608717,686.0114185743352,,929.3894863728909,720.6691355558364,1548.683746597832,,,914.860633696328,,1085.5024884112536,,920.7110306797192,1050.9696998178233,WA-2,2013,1692.6265695674133,940.63338159915,537.7753125059783,554.3666966421375,1453.7810832520474,1198.8019490730903,1130.7361798850784,1392.2270852343745,868.271132775749,1082.1961809070326,986.8023933719285,1112.1316903025654,710.2590778228773,792.7038854984074,199.37507894825222,1288.4340579945722,1303.6510286464593,1023.8527113098912,,,,,,,
1347.2020932481973,1927.2173947696456,665.8360886616554,1110.4913508357163,1066.8315012014587,820.7557997275721,888.375873371831,1301.7439250959274,1351.6046300386208,660.3281282363442,986.7652866523533,911.0903450401514,1151.423351769654,1256.8689008535782,1348.591742062517,677.7482318431796,287.3440216811811,1235.0607397810427,1538.5983589543516,1058.541738000317,1046.5985680740955,763.4137461055795,,637.5191022474016,,567.0244800480235,696.9329121751834,606.731098675981,846.9184612110441,1156.5530468924644,707.2530411614132,788.7901327922634,810.45086019755,1447.037514028311,1049.4380791508536,1231.3825432978597,1290.8795589689485,1512.6359406896072,1230.5994714977114,,,1044.2656811188972,1362.7162239763047,545.5639372274004,974.4384524217169,,,,,845.2859611604996,1124.8626609700736,782.4771455873484,935.6655908197122,1209.4929756816493,733.1834697036335,962.4374021193904,,1168.757537577417,,411.04016281529397,1137.465537478061,,1182.8300829107236,357.2335408026887,,1233.6255401274466,878.623012272368,567.3521407003992,807.2175833038317,,1119.4174693982918,1039.6804468624218,1147.409723359087,1300.3370287513321,,1388.909842264501,,1178.679526539204,1208.7033586827856,,1033.8136017048853,482.90044000849974,1213.929901435024,,,986.0403668141553,,541.6353241036029,,1299.213631871243,833.6489927232228,WA-3,2013,991.2131990253306,1207.4691399014357,928.491712743078,1320.1499279683967,1134.8229278278795,1095.6941520904932,716.1448786850029,937.4711543335441,813.4028165307492,610.0933603340508,856.9607225688313,630.7745941525441,1152.6292472361574,867.9403880692665,691.843654724372,666.6967125788813,772.8646770375267,1553.4996985730063,,,,,,,
1308.375201421384,844.8434796280447,857.6807778393124,810.4162283086766,1201.179086427329,924.236399887873,1337.775396089779,1078.3080437482308,630.2888020839048,765.7764518238974,1029.1585708903053,1025.3414950293534,793.52728492984,850.3288298941368,1245.8553973516377,1093.0850947563965,1274.7850327186718,1311.1042264565594,951.911718997179,1488.346661731287,1201.5471737815444,593.4201997407727,,851.7203117645987,,1028.11377194258,1025.845808875074,1602.7449981518096,1472.6272804532477,744.6533279472497,895.1571715641825,557.6761684297309,1255.730708037168,802.034088937651,958.1066928649767,986.6118564904642,1026.5857846133595,540.5478258141248,330.96854147774076,,,1084.7335949438439,1018.8314187714122,1083.9631738560631,454.5798960633132,,,,,750.6207245543827,1582.0415616016069,1311.5149037140027,1058.3236118996047,1270.484107155123,492.5194828156056,684.5989429766463,,1390.193264589217,,1054.501751076744,876.4843469108815,,1040.9708569005768,1279.3242504812831,,998.3008256983954,1517.7770479983772,1033.2644790544034,1806.8308390800953,,1467.3483443063567,871.5134271471209,1309.318420462717,526.3786073303527,,907.4771080958509,,1148.0054295078544,408.1874904948791,,791.9507651906073,1517.8028430517256,1794.5233647015712,,,1220.7636951289358,,1198.114256364355,,896.1390480100019,1013.7250620993634,WA-4,2013,1138.1775497759315,1020.4696211881616,484.54895921948923,800.921100055419,1163.5925341801776,773.2786058726049,1244.060140556381,716.6589574737268,648.0954598575462,987.9163329915913,1166.7851141419276,1044.3554013174214,1416.707140196356,1010.8025759369959,1104.8643708595637,881.3759955347721,1658.579093726569,425.92573766777775,,,,,,,
1048.3787369995696,976.4125493219666,780.4589519973192,1133.3630845457037,1246.9974161572377,1172.4568101849006,890.8040830383712,550.0440152811375,950.6160335231583,936.3351025004999,934.772324945293,1372.3757811043693,1045.5297423900288,1915.0667959757623,1351.0789766456212,994.3829824261156,561.1347855613317,657.8324797445141,893.1416674390314,452.1706447592461,979.249314773265,881.3086685039902,,1508.7640613933738,,1246.2133921259397,671.5821990248725,1123.9559254233059,1041.9894619414017,824.7369461308425,733.8795873873665,1625.3028189035488,803.6083674409251,858.208875628955,1144.1543145166368,1375.1497367237785,1013.5006672609699,768.0771753906187,173.7300122918329,,,830.2403611601893,593.919326134041,1212.0895855847525,1379.0264994973797,,,,,700.0832670667387,719.7158152654317,1232.500379634699,1187.5442536900728,1194.7557293312436,1181.0789001283085,1175.1215565517475,,1108.701664007538,,1064.5660298468085,492.3315664315314,,846.183753839551,745.724850006883,,1308.488722066325,392.4729083938374,1150.6962802843555,656.7486238425248,,917.5416907873595,907.8520734059042,901.8882818343588,1032.4166863499136,,1127.7014778416396,,1124.689662988398,911.3015905720149,,1030.4994028972933,1262.4095259666362,895.6143816109875,,,1323.2083446487552,,1458.9859107076445,,1284.4861837378667,1777.415703710443,WA-5,2013,1467.7006023328317,835.9595135333117,1074.018675239338,1362.531855897629,1034.2712593608849,782.6162566266431,1496.2002980151062,912.6798930496839,949.8513251849358,1573.919130823312,765.242600581064,610.6239202163083,278.0585821730438,1065.0659236988058,665.0913362709769,831.2828475614614,890.5891947109712,655.2864216587767,,,,,,,
820.8950156629437,1063.3163622573013,664.1409133224311,921.4123358273832,962.9153525967421,770.9029491001693,892.6504494755427,1421.1685929317664,1015.0722960545112,496.4426869101296,1037.5856857889237,971.1535421706828,756.2081293850404,1000.5637824062509,1070.0817973131966,973.3105202534292,1277.9227771098342,986.1492002705364,357.84971246862983,866.9553720878699,1411.193720740966,1029.6091181448048,,785.8881435895839,,1121.4848914920651,1139.1825364462613,995.5368223732514,1246.4146567228038,822.8340899824717,919.2551751666583,1439.9753903344663,662.7994054060752,1019.9023012077544,1629.6486329090214,1330.9051113935143,929.8147301987088,1412.165934131015,618.7172612303424,,,1620.3995603146286,675.7645527606595,1289.9024522583281,1625.4792751116765,,,,,1081.668887600185,1110.7593361916038,1051.0028170738055,1063.5582643616535,777.5141154572384,1097.8958148013674,1112.7877675190084,,938.671765506855,,1217.9063158878778,955.124201701721,,1733.5712707731877,1074.462457853075,,1821.1104119458441,624.1613266226861,1755.1433782671324,790.6644639527235,,1057.9024975485802,1056.627498259023,1293.239378123611,856.5564032231248,,968.9187306885976,,313.8403124646231,751.816162453653,,1407.3866267173307,914.3197215988151,660.2629626265605,,,433.84132854502576,,1469.3168447202574,,1282.1883329957711,1070.0702743406414,WA-6,2013,1444.9140612064093,951.6939326650318,1381.4282655240509,981.7656395867602,848.0675021633868,719.9431795609752,785.8684897689335,1640.8024186217935,1060.0795350004214,922.2794487913741,803.5063619161358,864.9074301611209,1082.3645467165027,1254.0728240757173,1708.7631853693526,863.6378894139305,868.1406649803503,693.2171348223749,,,,,,,
540.7705749688737,1101.3203245198652,1231.0485293947966,852.1821213313816,597.9910980645865,710.2268890200794,1031.7697246434034,1185.8879592178996,922.0716368659577,1192.7315420285495,899.3219954930057,1141.3590826755753,1085.7024784098164,629.5912973244517,742.6298220888518,958.8463797944606,1316.6792637155281,1098.7369105781577,1239.2497373904641,1652.9395262518988,695.9848274071506,1194.5174808938252,,1002.2169423881697,,1260.8111742602941,761.2441970716562,972.5769518661405,850.2583566080132,1353.770758250319,1383.009317498434,733.1403540270744,1104.8467012839146,735.6875811459885,963.7989912129614,1002.9942997935605,975.8810918779166,1076.951872581702,747.542998447975,,,716.9467672820494,761.4450801822499,921.4523206651367,969.7867185401991,,,,,1569.3868085710212,1090.2409379996125,1381.8501263602316,974.8854394027508,1049.6766617469534,1148.7291226136333,1259.6679052625946,,1212.6667200352592,,1500.4807820027163,1335.36021192488,,1021.1841627962366,907.6966401654147,,909.1933266080864,913.455973901819,912.4438738608155,1108.5063362554351,,602.9167385620958,939.5235729680707,1014.9406852390181,1208.2866465392592,,993.9899747303856,,1134.4036344732635,1069.1699213536726,,1505.1396475943807,933.8411205193323,1066.6328260445657,,,926.3662855539197,,1052.254118053159,,1079.0296773000246,1279.048960633402,WA-7,2013,889.7835233971721,1523.845911670963,1322.953201339592,1238.048960402043,974.1347706410013,918.507878093563,1359.3476912240744,915.3934705873852,868.7700558333404,874.0073848772415,845.3114916834407,975.9585742840355,1557.8011362940051,1408.606798289486,1143.538860348521,1322.5515773543875,1210.8691509593934,442.63228532350223,,,,,,,
467.80752546922974,925.3174910895823,541.7743650419131,1162.0169027682578,841.6056633042439,554.5844119397959,863.5123247028852,880.7744344791934,1149.0765481131075,1220.4175792202323,1246.6392931884259,1463.5129359411828,648.1800459770651,1906.3114938646015,1171.6332599432603,1007.2896946263743,947.3488095107216,572.5808925199351,962.4607679760477,1056.1399719793474,728.6698416179314,686.8341814623207,,561.7718772273116,,1015.9812071035147,1131.3103847067339,1042.5731984250529,823.110829231416,929.0256564989103,1075.8846922601042,592.6286440065398,774.2485880692086,1240.4196617819468,1017.9179901858286,1038.816502294599,1618.3434328939813,1251.4806032216916,1347.7120139784668,,,1164.0334089611358,918.0691090939983,1159.4605316190177,1212.7932961043145,,,,,1280.0976884192005,1299.8320716473359,1321.6751339150046,862.0746198721499,1113.24004837971,1027.1825716483174,1322.4942038512036,,822.4286290388437,,1091.1927513460353,678.7171089677512,,1182.9960987311545,1034.6389349874871,,1379.0812422869337,1075.9827308766764,1162.3600021396405,1042.8311110166699,,808.8274138121513,1159.7122887488365,1049.5229572009239,907.8263086607103,,1283.0538605938132,,984.2135721551142,590.0267703432149,,693.57860856337,897.2685517303212,1310.9917077651457,,,672.0201999927111,,835.9921611970786,,662.1140809882256,431.6148606857899,WA-8,2013,1212.1134412306974,766.3171824001664,864.4796734467961,923.3847638234258,1312.8430771085934,1116.7756342229554,407.82800076663545,1064.0171379244575,1278.0166999305195,943.8608861093945,1587.601776941942,775.7064839399285,964.0983917646889,1089.979784180163,770.8409856649795,1260.5459123668409,688.657932957187,535.1693733745627,,,,,,,
1396.315405855965,1317.7275170622931,918.7453719058224,566.6387951371815,1166.3618877503973,891.1200143693175,1051.1556770524185,1371.4726407157327,1134.718345232536,748.273991759599,547.0289623616884,1363.8695642325779,765.0037593638016,1348.3043163996565,1039.1984437436727,1299.6667925712707,1643.068717383526,1377.2637085701047,559.3281833222488,1201.421479423742,1247.2431397913472,1542.3318464493532,,756.7229923824211,,1283.125979003644,1742.3591668099,818.1032922646596,1376.9269486964683,625.7202718401255,1391.0511032869776,1133.8385459344279,832.287088641951,1307.5505399389767,475.9951682841565,651.2946609430068,950.3820171925685,960.2601786586852,853.8783650695541,,,1290.4732866768595,1071.6486056445954,1077.5706392124662,1368.8152228567424,,,,,1401.4682847671456,806.2474481010736,1117.52003770975,1346.1919581169516,314.8176392265321,769.0882883383764,587.8179562625788,,1184.1099687402818,,1002.507940966266,957.0820977648523,,776.6060515867568,1181.9289641090531,,765.4178127252245,1057.2826142213503,943.6086318709308,931.3412234282233,,982.0018379293115,1420.663048264225,431.07667097869825,1197.136705538299,,916.8319554245503,,835.37174972883,1158.9545155762871,,871.5377103041968,1378.0551765166178,856.8214128378952,,,836.2748229293702,,734.2953832373487,,947.2092335108264,846.1701770054615,WA-9,2013,1083.8909166110163,1383.3275689385134,1080.652311050326,1018.9867056226155,809.3112381475169,996.482908993481,798.1316391980134,719.3671148397804,1780.6974443914248,1138.2789680522276,899.7544149288958,573.0068663626828,1267.389269295024,989.98624112734,1174.0135765279251,933.4285733876874,1492.3929546942659,1063.1294431768686,,,,,,,
1519.0830781234831,923.0139260460795,1090.4410582065796,560.4030383573779,1231.7574225002618,1361.0168044378759,1035.415463230451,469.0940357008342,1219.8451890383244,1273.4293826835108,888.1363254770919,1253.946063498244,421.9047256221696,945.5612983756448,818.3809404021462,1041.2006635836644,893.3904407295252,833.67819508538,891.7609929024227,545.3410468094086,664.1328244448653,783.7121444870033,,1193.7086700583338,,1290.8733449428514,1019.5579610850824,986.2893902703665,688.4108684808024,1098.0437011340855,1110.5493232523916,616.595935636643,997.9204496962044,1297.6160805257603,985.5919812282125,911.9856633558463,1092.3109666318096,869.6582176493662,1641.265666696691,,,1176.5425080866173,1480.2849380892976,1114.7144491170236,351.441839014966,,,,,809.3866707797805,1121.0118784019899,1502.829178186417,475.50848863741834,1217.0634797708358,1277.5872144459545,750.8270934456135,,1503.180371810099,,1482.747831549052,1224.6060385254184,,1251.4362329783205,985.161258628044,,787.3792962546872,794.498572845318,1418.0327391476467,1234.6037490057138,,966.0338151151659,1372.3750347885775,1121.9617424779533,1615.731021410348,,1318.9664074679383,,1432.3611470354538,1245.5566294018654,,797.6598857450601,786.1245971073228,1153.754008893178,,,776.5340440124589,,1137.537794471506,,1339.8349799311559,754.8374126814779,WA-10,2013,858.6759696693379,957.2533738890701,1042.1699291829848,1174.8421467866528,350.5942598718944,940.7772305982114,1668.9854652011156,981.8232168672318,1151.1000069878148,924.3608268922349,1619.596303090956,1317.090180316279,1153.4721706271575,448.2103782718283,951.3734285854028,1221.958231813702,1225.2517015886096,1190.694930240498,,,,,,,
644.4760815214895,909.8709038958938,776.023936819271,275.4092068015409,707.4318936690559,695.7069649682301,1383.6017626851767,1019.9502939196982,1206.1087719364452,784.0524063673122,555.6047419018482,756.8616550685299,862.3968468604711,945.6881745669665,1046.484630980711,694.2615557488507,1418.7451618642024,739.2769699456283,1022.8425246683178,,1298.3142931662624,376.12409395624627,894.2639647284735,471.28434086383345,1344.8919799990736,924.3238941598661,,934.4935254397435,472.9220524371369,1636.1197363488511,1573.6006952223565,984.990281530138,1171.1504430909583,1093.434684402412,,1326.3778795826179,1762.357753356623,1057.8572178978159,808.4162778897615,703.9023217926407,1095.544451868447,1208.3175682445494,934.451612799913,944.0922930878381,,,,,927.4970271138236,1290.1273383886212,764.8006674880831,636.0465308622868,,896.3872699216432,,1220.544409375325,1088.0923078517271,1010.4288562605966,,,952.2776220164848,1325.9307273680183,1264.3374866002414,1545.371924266265,,1301.1464343585906,1339.2136269668415,1321.8546257125226,670.5897752595149,546.2319356821334,1110.1187255479063,,1692.9302823601909,,,1192.775021604873,,,1067.593668199152,,1372.249043521856,917.6923467622819,,,,853.7405520594118,1087.8705434357446,920.2794982548611,,967.2250055123283,,WA-1,2014,1062.5273420085741,1040.7887283329749,1225.5462393193407,878.5565117398558,1490.4671021515082,,962.2312058667088,975.6873763819732,1383.073866746933,579.6115751463664,689.2241509244018,1041.3766711203968,1402.57101884153,,,,1038.7059069861941,1196.337673643563,1023.0807987420333,1259.1016635058563,1404.987309891333,1127.2094016789554,1068.7460684195164,1291.412347775945,
1320.0884544076857,896.9046717908204,1134.0883204419392,1309.5737219168172,981.3300182922857,1108.9293677100893,1332.2113687218343,1463.1200890688515,830.4385092601456,1021.3518088086217,1142.8727899176317,539.8636806090515,1133.810522682951,1039.8096945498821,1121.9866978728778,1579.6772896533769,1503.3903977687844,1197.7730700447405,1051.8900424830779,,1174.8386853363124,900.7062950443232,853.3944814985298,1111.3134442138075,1346.1715741090088,1193.9323091443703,,745.6600695257777,862.9143428438265,1475.079663106711,645.1090695846683,889.6477762210754,1094.8516062691167,736.2782975150311,,1830.6525598237652,1054.5435267279497,690.7678106558293,1369.933596274525,923.3402123372558,955.6989918546246,816.9566363431933,771.0591225094502,1141.7879712699364,,,,,1256.0446901507223,1050.8347383340372,926.8142839284753,1040.6143731667973,,1282.9390788110688,,1116.3254174322167,552.9200004009381,1601.595552200714,,,1176.9898036568154,1050.8250712754461,1024.3487558574566,1880.1578538923948,,729.2207635251393,1329.3523182307806,588.6232305008026,1312.8453686568205,1388.7802127956245,1451.239781016457,,316.59519599654163,,,1247.0164847987216,,,1797.2251909893291,,980.787607083221,831.358224373236,,,,942.1894648838573,637.4017413634787,938.2878214875918,,1465.7907317929578,,WA-2,2014,862.1037883344023,986.072343743076,1379.6814181534103,1275.630406958512,1271.0796217541174,,676.3806714128634,740.2660585762022,1338.1597014573877,1510.430811805747,1089.973297127361,913.0969309111831,1221.289008898112,,,,1074.501649396864,1251.737904419688,988.5858111899978,1389.6225390587408,1247.7939278942042,958.5681336534374,1469.5225821196514,1091.5602586493694,
949.3466829949328,967.6552795514983,1087.5868386955367,1144.8390125698102,782.4519475331566,1030.076572023169,163.99769562414667,996.930135350972,1216.2472369622903,637.4885953658963,1089.2111189371526,1356.239622012873,933.2697200505206,710.983271906033,1140.8665510316234,603.6143261756214,1593.257772690762,773.3779445519617,1131.593864380682,,1051.6095198295716,1342.9254026401666,1430.019822842696,985.335885457601,1036.7391984081996,1306.045927178181,,1015.83120347105,1288.4048419532865,1414.3775538722869,799.2899063288628,1440.5261342120743,677.5640535304512,965.4220011328856,,1237.8744435001563,809.0594479321617,1096.3873360269174,909.6545403024716,1172.8917828152962,1065.8702649717725,1304.4860558098492,1006.9743250078313,699.6877226914127,,,,,1131.871985595857,930.095939799081,1356.411371458822,841.6548718967526,,1252.915088755853,,630.0281725061952,1112.0618214645629,975.4891541442342,,,1139.5711928732665,1079.7368481410474,1189.0682094126348,1506.4395442557138,,1461.7916121117314,963.737546439169,1261.9202530064413,963.3009363915995,539.4705960096431,1386.7293157174458,,563.6924947645474,,,1748.8987862624626,,,651.3111489465549,,982.2590907888045,864.2691828161035,,,,1050.6286070170554,688.8590346566127,973.8707483692664,,245.8904166557222,,WA-3,2014,1033.4013399612109,772.6103281381571,799.6822969936517,1056.7957233030136,1506.0779541780857,,1630.6755956363734,1196.8034010212928,705.2988268786494,1082.5548831202389,1022.4963131503443,1214.3924427805186,1211.193185685824,,,,1235.0711874919582,1520.4386778467083,1192.3521702026496,596.3429932525627,1792.6435791773868,926.407984562125,669.7696008051166,1665.3512649428067,
1435.5814897516595,687.6029482403659,697.762577857202,1133.9030855031992,1057.0497316204148,957.5108560443156,898.7144815263895,1154.7394966813322,1146.0763791405122,746.0928997480742,543.5089794990886,395.32261562503135,952.0277577235188,848.9249611631236,940.124209444302,1155.3404971627765,849.3001562049265,1083.6761920967015,1040.9599086595651,,1217.2690879883905,1307.592447232431,331.5739446130783,1019.2631840120865,621.1434740641544,1454.3829587773662,,1199.2708666421704,1002.3834813074685,955.1750400737722,1289.3648762894113,937.89748924565,1085.8837420618522,679.0189999863064,,1329.7812305719024,1413.3388689641235,978.3477439348437,560.5525235124642,851.0728476501265,1035.3239761754135,668.6654139915754,1088.69205561035,1009.8892430773532,,,,,1143.9609886336937,1302.9742165556925,672.62543784733,567.9827209667409,,694.952037294942,,1159.0720263320966,761.0877574210499,1022.3718929591779,,,894.4621805825243,1725.4288532637122,1026.2203904792248,1142.1483735926738,,1240.7536473412479,1217.5159290584995,1505.2623407927001,952.5203778637704,1328.7793858527652,1142.136348569702,,1019.0332761433515,,,1581.1107409359124,,,1255.96517669977,,958.9572157885474,1268.5503888728515,,,,547.4855274282502,938.2962888200457,945.9156520222156,,1000.7591067050788,,WA-4,2014,1080.1441547264517,102.90368289789141,743.9341817588431,1083.869629338173,1190.068487627899,,911.879722340348,1461.8796971808888,963.3803248975239,880.7531602412122,1064.3972166114247,781.1363708254969,1288.3917387991326,,,,1187.6366846663298,1086.2647489003125,1125.605617870405,1223.715312823238,937.4325543708945,975.8452848321175,1285.5830550470725,841.2724260667803,
888.1262405522846,840.1940580371823,1167.4643184787103,1186.92360416808,1653.1718895949684,893.1731924446833,866.3800804422036,954.5023768315923,1350.3041617955337,745.4789654705378,1508.0771395772283,763.295136641598,987.8059147884978,960.5070759491318,1056.09866824763,1309.4673730745806,722.5402233028005,936.8752190626846,754.0110801841802,,1105.1090186571948,810.6534998012952,1162.969593499154,1335.861860002825,1261.9845379005208,506.9029815911158,,994.071728427304,800.8650417421225,736.000412221002,892.2338560144784,843.3344979297655,1462.37410225757,631.5154711328851,,983.9628825319787,1369.4530135537761,1746.0926510815852,1026.5192874884308,817.0939850718636,1218.5558500786774,916.3960214791509,614.3629644120927,1012.0746309363262,,,,,919.6832716823602,1084.0168324583399,1371.043665403045,737.8400821664094,,1021.9487115134939,,1237.1253551031468,1501.5769705625853,1315.6075059202233,,,977.9488334374034,1570.2175823712407,924.6670884932078,1174.0424537206757,,645.5108835208766,543.8617365389439,1295.7197718208597,760.7757821570918,1034.9210414695171,1156.428593187074,,1047.1340089622727,,,1272.4243769803945,,,1148.294884066085,,1173.3139316361912,1403.5859699377045,,,,733.715049860988,505.9494640974899,781.8529796258734,,884.1561729099302,,WA-5,2014,977.3330420106499,1348.5638366255016,1121.6814829052007,1037.2399333269395,1568.9275479479716,,1523.6292825423266,1515.8287086062571,1214.0565282658272,903.0801008334998,1456.5723550760536,1024.5313711546323,1327.8165444214821,,,,575.4386859074207,916.546344035368,1089.9619519950315,1053.9379912189552,1233.0825351548906,1248.569723133012,1040.330265956626,637.7142629895898,
1181.3587345311641,628.9598533866149,570.0040494174225,1389.942907367219,1264.7327231085485,469.0484089324432,1721.4556731664054,179.8470325575635,1237.5166751891636,1165.5750595462146,932.0684399325639,921.2975453356439,1001.3380567206781,1307.1201644822331,910.3413997647393,1138.8815953658075,994.7027421346293,1571.7898754570776,936.5828413192795,,1231.1556836964223,1177.9791195424552,586.6291803149411,646.3397153427205,1325.4985516161496,431.930185079486,,648.8241558319152,1039.0025293841934,871.6052081274579,296.14371196955824,1418.4125231942157,1153.0946679240442,794.2883445776965,,1115.2584863507434,941.0596053285483,1523.0703867687264,472.2164646288963,503.0501174655618,498.2890943373052,1015.5693661026306,1162.9958836370176,1285.3158547673272,,,,,945.0076045230011,1381.4878221210788,777.3910501237705,1086.4462855371182,,1256.8774235714925,,1104.6941485917932,850.9008495288373,550.3021347796727,,,744.0809502272208,1308.7961074631874,1913.0328965600847,1326.666004951804,,1456.7683761544417,1370.1820160240734,1167.1094449019788,808.3071130279652,654.5376615089516,797.992380191693,,-46.13530377969178,,,419.29082359929527,,,1402.6044194837339,,1231.4015250358377,692.728987492336,,,,1365.3777739520917,1486.0554917293389,558.9891950696555,,1066.2778532949214,,WA-6,2014,750.6060742126075,1478.9960989120957,1028.068113703564,705.7762774340639,686.0921972853525,,902.9126734031316,1310.9442748581334,1070.6394989217256,1060.1217958223147,1202.9002873008292,1328.0909998212728,742.8245548659211,,,,1046.1120739820872,1458.675458818799,1123.0008302792246,1019.3989388250382,1011.6191559390443,727.8306026622272,966.3957987136197,909.4870299047251,
